,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
4541,4731,SERPINC1,ENSG00000117601,-0.0014577740086958958,0.43747559291134086,0.5787928646997746,13,0
6301,6587,MTSS2,ENSG00000132613,-0.0014585585786813968,0.16482741870720186,0.2813207384136456,152,0
16097,17176,FAM3D,ENSG00000198643,-0.001460673712193966,0.11918850067988622,0.21721432002018523,125,0
7185,7509,SMAD6,ENSG00000137834,-0.001460912289342495,0.21723751568665062,0.34680786502610755,99,0
11500,12037,CORO6,ENSG00000167549,-0.00146190511683623,0.8309700385961835,0.8897701653792625,57,0
12346,12944,ZNF581,ENSG00000171425,-0.0014622613751128608,0.17254260382244435,0.2915288833146334,204,0
11364,11888,VPS39,ENSG00000166887,-0.0014635690208267902,0.23218674828733676,0.36478948581642706,363,0
2877,2999,RSPH6A,ENSG00000104941,-0.0014640291531880696,0.6479270120514911,0.7577286315417914,9,0
2642,2750,SMPD3,ENSG00000103056,-0.0014648730030808693,0.04990706997580792,0.10809819219368262,78,0
4013,4188,PCDH12,ENSG00000113555,-0.0014650140349802218,0.3571333028617458,0.4997495491909209,95,0
4116,4292,SLC41A3,ENSG00000114544,-0.0014654111509699993,0.10550248898646768,0.19722264521012692,446,0
1861,1938,PITPNM3,ENSG00000091622,-0.001466870544228091,0.14630828836332535,0.2556285262977201,134,0
1058,1099,ELP1,ENSG00000070061,-0.0014681950607131013,0.335654154502964,0.47750847931315393,113,0
6742,7044,PPP1R1A,ENSG00000135447,-0.001468834923762901,0.2624121020093343,0.39991912965486587,102,0
14538,15374,MED12,ENSG00000184634,-0.0014688610036044099,0.24105700479816405,0.37540675259003015,221,0
16288,17440,TATDN3,ENSG00000203705,-0.0014690647328490288,0.1333382795987687,0.23766284242172359,419,0
7069,7386,PIM1,ENSG00000137193,-0.0014697604383977633,0.06251598934557695,0.13050033549162823,252,0
1077,1118,POLB,ENSG00000070501,-0.0014701193819443386,0.19392486918185114,0.3182619225095288,108,0
7371,7702,INTS12,ENSG00000138785,-0.0014704581269103548,0.04602910432254117,0.10095240792884559,368,0
2153,2241,NEFH,ENSG00000100285,-0.0014709945863638169,0.17962274035691517,0.3000949355412335,39,0
2375,2473,ISM1,ENSG00000101230,-0.0014719656772083705,0.9561639485780538,0.973059515732247,36,0
16244,17335,KIFBP,ENSG00000198954,-0.0014726875577958263,0.36627821777283665,0.5087666145944636,588,0
12487,13097,REG3A,ENSG00000172016,-0.0014733813392619293,0.4587830172438544,0.598579995928564,6,0
11541,12089,KIFC2,ENSG00000167702,-0.0014735271241704021,0.0391075933430214,0.0881870322393691,198,0
12050,12625,TIGD4,ENSG00000169989,-0.0014736922014327277,0.4468079169112985,0.5876399583848907,21,0
16966,18722,MS4A18,ENSG00000214782,-0.001473871370156606,0.8600472979077627,0.9086961428548129,9,0
18086,22441,MIR3944,ENSG00000265395,-0.001474142074584961,0.6384754760228233,0.7502934630882335,1,0
12216,12801,FOXN2,ENSG00000170802,-0.0014746020868319461,0.024044019045595194,0.05850324623690264,442,0
8867,9271,CNDP1,ENSG00000150656,-0.0014765982444469746,0.026772091471073903,0.06414576615950682,65,0
14594,15444,MUC6,ENSG00000184956,-0.0014775705834229786,0.6317691184745708,0.74476036077677,24,0
17746,20831,RTL1,ENSG00000254656,-0.0014783399445669992,0.6571837870019375,0.7647199716547863,7,0
5490,5720,LRRN4,ENSG00000125872,-0.0014784414587276323,0.7142673003071973,0.8085554370136072,63,0
7602,7942,HAPLN3,ENSG00000140511,-0.0014788926337852323,0.1288809253926135,0.2312643588639454,278,0
8118,8483,C1QL2,ENSG00000144119,-0.001479108352214098,0.6028796606071783,0.7222016092270622,6,0
