,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
12092,12768,COMMD5,ENSG00000170619,9.152540418715288e-05,0.9015416195976043,0.9491895969372384,327,0
16589,18609,LTB4R,ENSG00000213903,9.131580147714842e-05,0.8593278279747913,0.9253828481363323,126,0
9112,9602,FAM81B,ENSG00000153347,9.13094078737592e-05,0.31285415367446423,0.5132506875846776,63,0
16245,17761,ATXN2,ENSG00000204842,9.109183736791501e-05,0.19483134407545788,0.37657560565091164,519,0
11302,11912,MS4A8,ENSG00000166959,9.106092576710683e-05,0.5511621389526513,0.7240193662995408,53,0
15571,16790,SVIL,ENSG00000197321,9.064345476811364e-05,0.0528355497248045,0.15005527893016699,745,0
2941,3080,ICAM4,ENSG00000105371,9.060788023121217e-05,0.7749730101310435,0.8775892079459904,119,0
8424,8865,KDM6A,ENSG00000147050,9.041911873378252e-05,0.6017088995423536,0.7608132057546061,152,0
16693,18754,PHB2,ENSG00000215021,9.033951028395328e-05,0.04528066012223646,0.13399409185372224,1251,0
6454,6788,IER3IP1,ENSG00000134049,9.020527133423104e-05,0.270973562124466,0.4684715495660333,846,0
4763,4983,ARMH3,ENSG00000120029,8.992782483498255e-05,0.34756845126154456,0.5490345838680097,120,0
8489,8938,RGS20,ENSG00000147509,8.977900048898112e-05,0.4070361165265991,0.6034307098784911,62,0
8910,9389,ANKAR,ENSG00000151687,8.974871519258467e-05,0.4473033315281967,0.6401953887528146,59,0
11916,12582,HNRNPF,ENSG00000169813,8.967068222621607e-05,0.04717229248650945,0.13801473824974875,1606,0
7295,7676,BBS7,ENSG00000138686,8.952012586016808e-05,0.4384880995972352,0.6319694919302496,155,0
5527,5796,PRRG2,ENSG00000126460,8.943351749025407e-05,0.6426305392650296,0.7899109313667246,122,0
11331,11945,FAM102A,ENSG00000167106,8.869475354195426e-05,0.4828012449406318,0.6698700559711562,304,0
2879,3016,IL27RA,ENSG00000104998,8.823970953623454e-05,0.9210652086068681,0.9599879320200831,45,0
491,516,GABARAPL2,ENSG00000034713,8.791684194875415e-05,0.052322057619224774,0.1489001978840356,1536,0
11588,12230,DNAJC7,ENSG00000168259,8.694677209005287e-05,0.012998395404833146,0.05046796142617589,962,0
3989,4184,RAD50,ENSG00000113522,8.692505316259303e-05,0.523619247069262,0.7031519818014146,261,0
100,105,MYCBP2,ENSG00000005810,8.691239246830403e-05,0.10336281932002513,0.2444248876380662,514,0
9327,9835,RBM45,ENSG00000155636,8.68140997593863e-05,0.8014933321559883,0.8930770868107294,57,0
8776,9245,ARID5B,ENSG00000150347,8.669322212037796e-05,0.028387454603688703,0.09365018690731006,1134,0
3507,3681,TBC1D19,ENSG00000109680,8.644837265213331e-05,0.46419897113511244,0.6544053930116898,90,0
12847,13626,RIN1,ENSG00000174791,8.536406874077992e-05,0.8364574675967203,0.9133383878316769,103,0
1938,2025,CRAT,ENSG00000095321,8.39169758061568e-05,0.6762754657271464,0.8143697118839982,162,0
9499,10017,ODR4,ENSG00000157181,8.367735426872969e-05,0.17748957513422803,0.35357483714651494,240,0
10012,10567,LSM12,ENSG00000161654,8.348693988998147e-05,0.5576075420237573,0.7284218146434152,272,0
5136,5378,AMD1,ENSG00000123505,8.339869771174622e-05,0.09002345445684211,0.22236615102788307,851,0
11413,12035,TP53I13,ENSG00000167543,8.332830487338245e-05,0.2588427622251649,0.4546877040018601,244,0
17060,20078,,ENSG00000235754,8.288025856018066e-05,0.6969921162959896,0.8283664252418343,8,0
10531,11104,TMEM41A,ENSG00000163900,8.174848249729942e-05,0.07415813007461057,0.19348569113306568,680,0
12121,12803,LMOD2,ENSG00000170807,8.162856101989746e-05,0.8235156293917505,0.9060871163883013,3,0
6199,6519,TRIM22,ENSG00000132274,8.073812408476883e-05,0.7242766590570247,0.8462576394061065,322,0
3297,3452,CPEB3,ENSG00000107864,8.064737793669771e-05,0.7930041965117045,0.8879844384683537,67,0
6954,7315,SLC31A2,ENSG00000136867,8.013028257746038e-05,0.784405304778444,0.8838219792152957,123,0
1116,1162,DAZAP1,ENSG00000071626,7.989590089439674e-05,0.36838059556336267,0.5690988822762906,533,0
7800,8209,CTU1,ENSG00000142544,7.972054715667452e-05,0.7944577722081619,0.8890080552215778,42,0
8835,9307,GPR158,ENSG00000151025,7.954681361163104e-05,0.5352403168321408,0.7122916211667192,27,0
4200,4400,HTRA2,ENSG00000115317,7.93488056521223e-05,0.8146666706982464,0.9007793477534498,198,0
9372,9883,MCU,ENSG00000156026,7.866536740396843e-05,0.5057234531790205,0.6899273599660809,183,0
15914,17205,ECI2,ENSG00000198721,7.848532955723864e-05,0.20738464044032734,0.3926748236789486,524,0
