,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
10117,10867,TNFAIP8L2,ENSG00000163154,0.0022478698287159205,0.010614385573079125,0.034345132612873794,80,1
10450,11217,NDUFAF2,ENSG00000164182,0.0022473938243809176,2.3302615312581284e-24,8.064401257122239e-23,911,1
1706,1816,DZANK1,ENSG00000089091,0.002247040341090825,1.998954248298365e-06,1.564340348376346e-05,144,1
11346,12188,NAALADL1,ENSG00000168060,0.0022465102252011235,0.0006939872420980884,0.0032303219604488446,76,1
12536,13501,CEP19,ENSG00000174007,0.0022416076489857263,1.731788502863258e-07,1.5912898933990213e-06,280,1
7811,8371,INTS7,ENSG00000143493,0.0022396168923962895,0.00034366282772273644,0.0017226051561629395,214,1
11437,12291,POLR3D,ENSG00000168495,0.00223826282118038,3.83151647607521e-10,4.8812655247037145e-09,428,1
2110,2246,THOC5,ENSG00000100296,0.0022365949005050856,3.187328474545133e-12,4.9381722892502426e-11,459,1
3295,3535,HOXB6,ENSG00000108511,0.002235671595459984,0.00766690936809443,0.026094566589553236,62,1
16481,18682,HAUS3,ENSG00000214367,0.0022349305330745636,2.2274517074062743e-07,2.0099358188958213e-06,217,1
4222,4525,PRRX1,ENSG00000116132,0.0022346583284335595,1.3781576985849246e-06,1.1129378106811204e-05,365,1
6622,7093,CHST5,ENSG00000135702,0.0022320011630654335,0.011668506085174151,0.037303209761632525,34,1
13694,14798,RTKN2,ENSG00000182010,0.002230814880714184,2.0248116271450448e-07,1.8427315891372914e-06,205,1
5660,6057,KNSTRN,ENSG00000128944,0.0022304637340811997,3.252303506649166e-05,0.00020633674086429406,333,1
13213,14258,NT5DC1,ENSG00000178425,0.0022243111589571453,6.72056310176461e-13,1.1138254351686027e-11,582,1
16422,18605,LINC01521,ENSG00000213888,0.002219506626443885,0.0007113170935743746,0.003306727559295182,107,1
263,281,NME1-NME2,ENSG00000011052,0.0022187398915941067,0.013562745394887365,0.04211807508571553,11,1
4434,4747,CENPF,ENSG00000117724,0.002214305194530889,4.189469767117085e-25,1.5106341585423183e-23,914,1
3073,3292,RPA3,ENSG00000106399,0.0022142298886640923,5.519636375041638e-38,3.450250211596096e-36,1558,1
6003,6435,ANO1,ENSG00000131620,0.0022135020756139986,5.3675936825046734e-05,0.00032397454017523195,123,1
8802,9449,GEMIN6,ENSG00000152147,0.0022113281138572815,1.887420438007791e-13,3.2627990634077266e-12,427,1
15867,17423,ZNF525,ENSG00000203326,0.0022094398329075234,0.013322364370605749,0.04156623702158772,137,1
5701,6102,PUS7L,ENSG00000129317,0.0022075257113958373,5.667496265438591e-11,7.875640002703703e-10,639,1
8742,9380,EDNRA,ENSG00000151617,0.0022023117575698937,0.002322708481876108,0.009307836895539462,156,1
1480,1575,GEMIN5,ENSG00000082516,0.002201349254176822,0.00011987145591599919,0.0006676872774392509,93,1
14906,16235,CFAP54,ENSG00000188596,0.0021993688493967055,1.812249826549428e-08,1.8891109703759616e-07,175,1
11368,12211,FAM83B,ENSG00000168143,0.002199134300844591,0.004259082638267417,0.015792349725020707,122,1
16547,18782,VPS16,ENSG00000215305,0.0021902983972510157,8.43790199986876e-08,8.108015937639849e-07,261,1
7922,8488,FBLN7,ENSG00000144152,0.002188929173851682,0.0004686920861674545,0.0022785044501116973,107,1
7425,7951,DET1,ENSG00000140543,0.002186700874982878,9.628758333808547e-05,0.0005516762426268678,215,1
4797,5135,TSHZ3,ENSG00000121297,0.0021859717865784964,0.015529946913426462,0.046977309275125424,57,1
16654,19436,MAGEA3,ENSG00000221867,0.002185315428916955,8.727311829843929e-10,1.063825156586576e-08,221,1
5488,5874,IL22,ENSG00000127318,0.0021851446703974025,2.4492515412570177e-18,6.17095245366918e-17,415,1
5592,5984,IGLL1,ENSG00000128322,0.002184612246660086,4.571096507478848e-06,3.3912467518523776e-05,156,1
9285,9972,ATAD2,ENSG00000156802,0.002178389352068679,8.258761641103073e-13,1.3637525506995157e-11,558,1
4796,5134,CEP89,ENSG00000121289,0.0021765409257202095,1.0834103180382617e-12,1.7632258914739816e-11,551,1
14378,15611,ZBTB3,ENSG00000185670,0.0021692646588099764,0.0021686541113732044,0.00877222044826622,94,1
5714,6115,ADCY4,ENSG00000129467,0.002169258389917631,0.00015256900547428424,0.0008334318366776368,63,1
10418,11184,MAD2L1,ENSG00000164109,0.0021683032287748206,2.217701580807594e-12,3.4867518761783455e-11,639,1
5392,5767,XRCC3,ENSG00000126215,0.002167069911956787,5.379126725946929e-05,0.00032456220542495415,135,1
8624,9250,TMEM218,ENSG00000150433,0.002166826533861815,2.457427443523361e-09,2.8384543968829614e-08,313,1
6169,6619,DPH2,ENSG00000132768,0.002166163854300976,3.947840902012427e-07,3.438656986251422e-06,250,1
8764,9404,SAV1,ENSG00000151748,0.0021633721028674184,1.035494105235404e-10,1.4043694452760942e-09,492,1
15042,16387,GJB5,ENSG00000189280,0.002163307636748163,1.4139113334986945e-05,9.591553976588027e-05,196,1
7751,8304,COP1,ENSG00000143207,0.0021615166692657674,0.008769225952127419,0.029198931863845267,94,1
7005,7505,TUBGCP4,ENSG00000137822,0.002160454611621902,1.2844731530849847e-07,1.2022801818901684e-06,284,1
10406,11171,DUSP7,ENSG00000164086,0.0021585391909636634,6.918019215695581e-06,4.971122399822621e-05,198,1
10045,10791,HAAO,ENSG00000162882,0.0021563149112112383,0.005834514484244305,0.02062632175300849,85,1
13175,14218,PARD6G,ENSG00000178184,0.0021560879041117136,3.231896418616194e-05,0.00020528906048629237,141,1
3393,3641,SULT1E1,ENSG00000109193,0.0021543000138511785,0.011847545590664853,0.037753732773921425,38,1
9067,9738,CHODL,ENSG00000154645,0.0021520730500158513,0.0003561384208011005,0.0017772487767325636,76,1
1294,1374,UBE2T,ENSG00000077152,0.002145010496999999,2.3986542649797766e-16,5.1832164230693376e-15,699,1
15319,16722,ZNF763,ENSG00000197054,0.002144446273644765,0.01375779023186881,0.04263758458375537,75,1
3681,3945,RIC8B,ENSG00000111785,0.0021425612453912567,2.8942131932458527e-08,2.947235701013886e-07,234,1
9178,9857,LSM11,ENSG00000155858,0.002141061011792683,0.00079308543051329,0.00363447191837204,82,1
13052,14086,UMODL1,ENSG00000177398,0.002139246973552202,0.014862144642457565,0.045413505237820694,57,1
1888,2011,CBX5,ENSG00000094916,0.0021344753703332964,7.51828273530951e-33,3.858459591288815e-31,1196,1
15283,16675,SCN8A,ENSG00000196876,0.0021314476701346312,0.002881868456749079,0.011177416981313817,55,1
8588,9209,TRPT1,ENSG00000149743,0.002130700458172965,7.102551098568425e-10,8.758196968985569e-09,494,1
9456,10157,MITD1,ENSG00000158411,0.0021157862850508667,2.798847158256516e-25,1.0173274429356934e-23,787,1
4853,5198,ZSCAN20,ENSG00000121903,0.002111506378768306,3.922022438992582e-05,0.00024423073202482244,76,1
10636,11413,DCAF13,ENSG00000164934,0.0021113232142031557,1.9668132517543498e-22,6.266398834734096e-21,819,1
13301,14354,RRS1,ENSG00000179041,0.002110323659463288,1.459746638599159e-09,1.7314722932563238e-08,365,1
13830,14965,DDX28,ENSG00000182810,0.0021058132335769406,0.0004174037872758154,0.002048464932664386,132,1
6463,6929,C5AR2,ENSG00000134830,0.0020998215940374655,0.00014042415363865805,0.0007719909724535477,149,1
7644,8189,NLRP12,ENSG00000142405,0.0020976493993919054,5.062825309963095e-05,0.0003075317391542815,167,1
15056,16402,TOGARAM2,ENSG00000189350,0.002097134569995716,0.010939141005288698,0.03527589829713322,61,1
253,271,BTK,ENSG00000010671,0.0020967527929552643,1.0286841778810958e-06,8.481597295035142e-06,291,1
12589,13568,ZWILCH,ENSG00000174442,0.00209650711790807,5.5386812878391975e-06,4.0459473297539466e-05,276,1
3876,4161,RASGRF2,ENSG00000113319,0.002093668630782594,0.00207624078787231,0.008459018906836554,47,1
16111,17848,C4orf46,ENSG00000205208,0.0020936252549290657,0.0005289136590263052,0.0025364548049668714,116,1
2494,2660,SRPX2,ENSG00000102359,0.0020931566898257305,0.00010221678209699391,0.0005799454047054633,195,1
12683,13669,CA5A,ENSG00000174990,0.002092092097378694,0.010113563492998157,0.0329667131903666,130,1
15375,16785,BLM,ENSG00000197299,0.0020918377552111194,2.46086241266978e-07,2.209011723697868e-06,265,1
292,312,BRCA1,ENSG00000012048,0.0020896563274791155,2.507093792173489e-07,2.2476749059858104e-06,353,1
10500,11267,UTP15,ENSG00000164338,0.0020896283872175537,0.0005986089374087262,0.0028315973957288923,149,1
16460,18650,MYCBP,ENSG00000214114,0.0020881201611475998,2.2508443005225676e-15,4.522970221239175e-14,445,1
12994,14019,SMCR8,ENSG00000176994,0.002087998884329524,0.00010256957858815094,0.0005815817442545344,193,1
368,395,SNAI2,ENSG00000019549,0.0020865171775221823,1.4412414463459995e-06,1.1607680217672974e-05,250,1
11483,12342,FAM178B,ENSG00000168754,0.0020857136193159465,0.011802097236906712,0.03764875270787917,37,1
17924,24647,,ENSG00000280987,0.0020853804765818013,5.7924224088855154e-12,8.80809013607044e-11,431,1
2677,2853,RPAP1,ENSG00000103932,0.0020850832381240597,1.045856247231703e-05,7.247902405694736e-05,227,1
2481,2647,VGLL1,ENSG00000102243,0.0020848889550080106,8.59364003406677e-06,6.045331277858887e-05,98,1
17059,20439,DNAAF10,ENSG00000243667,0.0020846907121675282,6.389001389632707e-08,6.221957417990019e-07,232,1
12792,13788,RMI2,ENSG00000175643,0.0020840633262128117,6.600859145363637e-08,6.414444349703825e-07,187,1
479,513,ASTE1,ENSG00000034533,0.002083773919809106,0.006341417465709402,0.022148388667791386,148,1
5433,5812,NSRP1,ENSG00000126653,0.002076425040109807,4.3898383199926e-41,3.122142883884501e-39,1505,1
8963,9626,GTF2E1,ENSG00000153767,0.002075431441330606,0.00010154594755536079,0.000577045467941992,157,1
5128,5482,MAGEA10,ENSG00000124260,0.002073907950081122,0.0017372606939969227,0.007263044303877438,156,1
2251,2392,DHRS2,ENSG00000100867,0.0020734165289086294,3.412783482549561e-05,0.00021526513132771587,219,1
14021,15206,FAM162B,ENSG00000183807,0.0020723418751056643,0.0037894729543041664,0.014255899400146765,69,1
10349,11112,RPL39L,ENSG00000163923,0.002069198453711992,4.114267718814561e-26,1.5647209755870536e-24,986,1
13511,14590,SSTR2,ENSG00000180616,0.0020689680241048336,3.208542449219806e-05,0.00020387731039449807,164,1
