,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
704,928,ANKRD44,ENSG00000065413,0.008890628814697266,0.3788248916993744,0.8635705022475577,1,0
5516,7705,LEF1,ENSG00000138795,0.0088861552067101,0.21842932132387027,0.8022513898921318,2,0
3637,4956,CNRIP1,ENSG00000119865,0.008883969459150518,0.21924209137060413,0.8026867008659968,7,0
8789,12866,C11orf24,ENSG00000171067,0.008878368139266967,0.3486741318194525,0.8514221195274355,5,0
3079,4212,PDGFRB,ENSG00000113721,0.0088772252202034,0.199937487015296,0.7962129470636256,8,0
4249,5878,PTPRB,ENSG00000127329,0.008875846862792969,0.2499497948072431,0.819094696089289,2,0
11242,18643,ARL16,ENSG00000214087,0.008869031816720963,0.26134548012665526,0.8224061071931252,5,0
2523,3438,ACTA2,ENSG00000107796,0.008863540632384164,0.11973523214416987,0.7824003631298813,7,0
3384,4608,BCAS2,ENSG00000116752,0.008863515427543057,0.01091211665829451,0.7434548467894638,18,0
7859,11337,STEAP1,ENSG00000164647,0.008862105198204517,0.26126875793193627,0.8223838036183814,4,0
8094,11715,ASPG,ENSG00000166183,0.008852150291204453,0.546129753379259,0.9096855414167594,2,0
4545,6323,PNCK,ENSG00000130822,0.008851783180778677,0.025703831526231347,0.7824003631298813,11,0
4176,5771,PCID2,ENSG00000126226,0.00885169580578804,0.2309492383855276,0.8101889816480534,2,0
1839,2444,TPD52L2,ENSG00000101150,0.008846495300531387,0.05349529784944206,0.7824003631298813,8,0
2047,2760,HCFC1R1,ENSG00000103145,0.008846259792335331,0.056599811843428806,0.7824003631298813,16,0
6618,9370,VTI1A,ENSG00000151532,0.008843625585238138,0.3503290037888177,0.8527175463202673,3,0
375,501,CHPF2,ENSG00000033100,0.008835801854729652,0.22718045068570458,0.8071603858598589,2,0
7249,10379,PDE9A,ENSG00000160191,0.00883544236421585,0.29301722190544777,0.8375095750561224,2,0
5241,7320,STX17,ENSG00000136874,0.008830512563387552,0.3814854957894488,0.8645104656810966,3,0
10702,16796,MRPL21,ENSG00000197345,0.008823355988544576,0.030291142731599063,0.7824003631298813,17,0
3233,4412,EFEMP1,ENSG00000115380,0.008813197491690516,0.07417434644946928,0.7824003631298813,8,0
1047,1353,PAG1,ENSG00000076641,0.00880201649852097,0.23033625076559916,0.810170309801768,4,0
6656,9429,RBM46,ENSG00000151962,0.00879642367362976,0.38224954908871545,0.8650935126040531,1,0
10193,15681,SPACDR,ENSG00000185955,0.008791416883468628,0.3825326453257948,0.8654112589158995,1,0
8020,11599,GFI1B,ENSG00000165702,0.008788049221038818,0.6825325704595953,0.9416233935926595,2,0
11627,21146,SMIM6,ENSG00000259120,0.008783698081970215,0.38289141833398155,0.8654445264161382,1,0
6894,9812,C16orf87,ENSG00000155330,0.008772306889295579,0.04338687515341435,0.7824003631298813,10,0
3707,5076,SIL1,ENSG00000120725,0.008770924061536789,0.13906968698942523,0.7865631888135768,4,0
2400,3270,TAF6,ENSG00000106290,0.008767150342464447,0.4264315144036288,0.8748420624455928,2,0
10165,15618,MOSMO,ENSG00000185716,0.008766025304794312,0.16265064126034057,0.7865631888135768,3,0
8401,12205,RAB4A,ENSG00000168118,0.008761975273955613,0.052148532591922814,0.7824003631298813,16,0
10230,15772,TMEM212,ENSG00000186329,0.008756926283240318,0.38406358471814395,0.8664357087910755,1,0
10142,15574,BRCC3,ENSG00000185515,0.008751684178908667,0.05716656669851666,0.7824003631298813,15,0
6263,8811,SLC22A3,ENSG00000146477,0.00874175876379013,0.3848020390487745,0.866446201556578,1,0
6235,8762,DAAM2,ENSG00000146122,0.008740309625864029,0.3848588791659453,0.866446201556578,1,0
300,417,RTF2,ENSG00000022277,0.008739746279186673,0.09679582548960508,0.7824003631298813,9,0
7786,11226,PGGT1B,ENSG00000164219,0.008738730102777481,0.45152862408576966,0.8831654604923717,4,0
3851,5283,GLIPR2,ENSG00000122694,0.008736461400985718,0.19426189433879115,0.7957021281678024,3,0
5185,7245,LIMD2,ENSG00000136490,0.008732639253139496,0.22825679786120212,0.8090587080156529,2,0
7803,11246,GPX8,ENSG00000164294,0.008728200362788307,0.20004730116277247,0.7962129470636256,9,0
2885,3929,SUDS3,ENSG00000111707,0.008726196588370306,0.0034326157664927963,0.5108476254633106,29,0
8463,12308,SNRNP48,ENSG00000168566,0.008716249605640769,0.15114813596647458,0.7865631888135768,4,0
8230,11938,SNRPD1,ENSG00000167088,0.008714713621884584,0.007406013396112971,0.6850100531142658,22,0
7117,10157,MITD1,ENSG00000158411,0.008713360706513578,0.2113150715757145,0.8004779426869606,11,0
9649,14506,ZNF48,ENSG00000180035,0.00871183474858602,0.35450237824834596,0.8543233971649529,3,0
9723,14677,ZNF707,ENSG00000181135,0.008711686978737513,0.9242130807277283,0.9917673423230587,3,0
11623,21070,CHURC1,ENSG00000258289,0.008711336446659905,0.02416621326774865,0.7824003631298813,21,0
11055,17587,COL15A1,ENSG00000204291,0.008709341287612915,0.24538636313336315,0.8171474589557673,2,0
6428,9062,FAM13C,ENSG00000148541,0.008708655834197998,0.3859967592879583,0.8674827263921575,1,0
927,1196,SMC1A,ENSG00000072501,0.008708017567793528,0.034537649334285395,0.7824003631298813,15,0
8044,11636,UBTD1,ENSG00000165886,0.008697420358657837,0.4291691649942272,0.8755332791946061,3,0
2250,3043,DYRK1B,ENSG00000105204,0.008694902062416077,0.3980902978705657,0.867764923883397,2,0
7706,11112,RPL39L,ENSG00000163923,0.008690627557890756,0.14908448535062344,0.7865631888135768,7,0
9940,15167,NOG,ENSG00000183691,0.008689790964126587,0.3866139679134373,0.867764923883397,1,0
1938,2592,SRPX,ENSG00000101955,0.008684053272008895,0.06525713359128273,0.7824003631298813,5,0
10062,15440,ZFP90,ENSG00000184939,0.008683900348842144,0.24130935497494588,0.8152989922237063,2,0
3489,4756,POLR1G,ENSG00000117877,0.008683502674102783,0.3867944964337896,0.867764923883397,1,0
1948,2609,ELF4,ENSG00000102034,0.008679449558258057,0.6772197275898629,0.9416233935926595,2,0
7582,10920,COL6A3,ENSG00000163359,0.008671855892647396,0.03604380538029997,0.7824003631298813,22,0
3206,4374,ITGB6,ENSG00000115221,0.008671360090374947,0.2499366328452367,0.819094696089289,4,0
1845,2452,MTG2,ENSG00000101181,0.008670746038357416,0.47355572903474297,0.8883753223508102,3,0
11682,22830,NBPF15,ENSG00000266338,0.008664146065711975,0.7484139678277519,0.9566579069070289,2,0
8210,11902,TSC22D4,ENSG00000166925,0.008663336435953775,0.21894232715489415,0.8026867008659968,3,0
3112,4254,KAT2B,ENSG00000114166,0.008657097816467285,0.38757420932763853,0.867764923883397,1,0
10114,15536,C12orf56,ENSG00000185306,0.00865475336710612,0.44636160136432246,0.8805472045618566,3,0
2407,3282,RBM28,ENSG00000106344,0.00865217496951421,0.07224306692630686,0.7824003631298813,15,0
9244,13702,CSRP2,ENSG00000175183,0.008650074402491251,0.05959909987338852,0.7824003631298813,9,0
1834,2438,ADNP,ENSG00000101126,0.008647861580053965,0.2220309056289802,0.8027812601828581,3,0
9221,13649,PTDSS2,ENSG00000174915,0.008646858856081963,0.3016744080719127,0.8385887508583048,3,0
8382,12181,TTC21A,ENSG00000168026,0.008645623922348022,0.3880977239551211,0.867764923883397,1,0
9447,14107,ZBED2,ENSG00000177494,0.008640199899673462,0.3882500999779189,0.867764923883397,1,0
9037,13311,TADA2B,ENSG00000173011,0.008637943863868713,0.4237092454806559,0.8748420624455928,5,0
7801,11244,ARSK,ENSG00000164291,0.008633386343717575,0.4638894868444483,0.8861242315149455,4,0
5906,8269,IGSF3,ENSG00000143061,0.008631816547777917,0.07200089242498045,0.7824003631298813,9,0
3847,5278,POLM,ENSG00000122678,0.008629893263181051,0.5712043549146039,0.9158470455550638,3,0
2260,3061,SLC1A5,ENSG00000105281,0.008628754100451866,0.06691255843837196,0.7824003631298813,12,0
8353,12137,MRPL58,ENSG00000167862,0.00862210988998413,0.12234223156385815,0.7824003631298813,6,0
6831,9723,DIPK1A,ENSG00000154511,0.008622091263532639,0.3888504347404953,0.867764923883397,1,0
8633,12584,CSGALNACT2,ENSG00000169826,0.008620329201221466,0.14104835929634418,0.7865631888135768,9,0
11426,20138,PATE4,ENSG00000237353,0.008620202541351318,0.3889076389365179,0.867764923883397,1,0
4029,5555,COL21A1,ENSG00000124749,0.008620113134384155,0.4035693785086921,0.8685771655368377,2,0
8031,11615,NDRG2,ENSG00000165795,0.008613735437393188,0.184653126850312,0.791083787280929,3,0
7211,10321,SPON2,ENSG00000159674,0.008612560108304024,0.02521848325454239,0.7824003631298813,16,0
3706,5075,FAM53C,ENSG00000120709,0.008599396795034409,0.21777012336256507,0.8022513898921318,4,0
6107,8552,OSBPL10,ENSG00000144645,0.00859922170639038,0.3896135784671655,0.867764923883397,1,0
7610,10967,TGFBR2,ENSG00000163513,0.00858875159174204,0.08530960632147655,0.7824003631298813,5,0
5109,7141,ARMC9,ENSG00000135931,0.008587479591369629,0.39012921509350096,0.867764923883397,1,0
3659,4984,KCNIP2,ENSG00000120049,0.008579730987548828,0.39051143547292533,0.867764923883397,1,0
6770,9625,CNKSR3,ENSG00000153721,0.008574709296226501,0.23266328951952053,0.8115213952679109,4,0
3687,5046,SLC10A7,ENSG00000120519,0.008572109043598175,0.24695103327458634,0.8171474589557673,3,0
9419,14050,RIMKLA,ENSG00000177181,0.008562727365642786,0.21563098073201825,0.8011297413102019,4,0
6721,9548,MED21,ENSG00000152944,0.008562270551919937,0.5931830688640671,0.9219150368478284,4,0
9450,14111,RPRM,ENSG00000177519,0.008561592549085617,0.3913722628859575,0.867764923883397,1,0
9597,14381,FUCA1,ENSG00000179163,0.008559489622712135,0.3334837196734237,0.8504566942680244,3,0
6544,9252,EEF1AKMT1,ENSG00000150456,0.008557945489883423,0.2719354156144369,0.8266773888028246,2,0
1294,1691,EIF2AK1,ENSG00000086232,0.008556342218071222,0.2914576193791888,0.8370590037840548,8,0
139,205,CDK11A,ENSG00000008128,0.008554935455322266,0.4026461905989106,0.868501270660894,2,0
2019,2720,TSNAXIP1,ENSG00000102904,0.008554458618164062,0.3915637141865793,0.867764923883397,1,0
8068,11675,LIPC,ENSG00000166035,0.008550788586338362,0.18782071862198635,0.7923089223786635,6,0
4602,6411,NR1H2,ENSG00000131408,0.008544279262423515,0.44928864258225776,0.8816222172847961,4,0
124,177,TRAPPC6A,ENSG00000007255,0.008538268506526947,0.21826842194052987,0.8022513898921318,4,0
2409,3285,AGFG2,ENSG00000106351,0.00853651762008667,0.3921192443125129,0.867764923883397,1,0
4218,5833,TRMT5,ENSG00000126814,0.008531078696250916,0.1403175154085529,0.7865631888135768,5,0
10938,17243,ALPK2,ENSG00000198796,0.008528441190719604,0.3923684301660735,0.867764923883397,1,0
5949,8332,LYPLAL1,ENSG00000143353,0.008525048072139422,0.09063156197003498,0.7824003631298813,6,0
8439,12269,BDKRB2,ENSG00000168398,0.008517511188983917,0.37148128751379705,0.8601509916049115,3,0
3064,4195,PPWD1,ENSG00000113593,0.008515089750289917,0.19849677152302236,0.7958462406052796,5,0
8837,12935,KCND3,ENSG00000171385,0.008512139320373535,0.39301100534664946,0.867764923883397,1,0
10083,15472,NELFA,ENSG00000185049,0.00851188600063324,0.2685562696345658,0.8266773888028246,2,0
4213,5828,RHOJ,ENSG00000126785,0.008509993553161621,0.3931549527751593,0.867764923883397,1,0
8571,12491,CRADD,ENSG00000169372,0.00850909948348999,0.39321254068943157,0.867764923883397,1,0
9371,13952,MYO1D,ENSG00000176658,0.008507849648594856,0.1555612350192332,0.7865631888135768,4,0
8371,12166,SDHAF2,ENSG00000167985,0.008504357618781237,0.26540661115113573,0.8244306851198067,13,0
5438,7595,GPR87,ENSG00000138271,0.008503968361765146,0.08384222290499893,0.7824003631298813,8,0
2230,3018,TNNT1,ENSG00000105048,0.008501377888023853,0.07778040118618697,0.7824003631298813,8,0
5628,7873,EFCAB11,ENSG00000140025,0.00850040807078282,0.10017159717677206,0.7824003631298813,6,0
8000,11573,PRPF18,ENSG00000165630,0.008497853098171098,0.08549058507024089,0.7824003631298813,7,0
10080,15468,MROH2A,ENSG00000185038,0.008495599776506425,0.17665470037965436,0.7873361255679167,5,0
4942,6905,HOOK1,ENSG00000134709,0.008495059609413148,0.24941027658830128,0.819094696089289,5,0
4475,6218,DDA1,ENSG00000130311,0.008489451238087245,0.3300984988590515,0.8478170881182063,7,0
8078,11691,RAB8B,ENSG00000166128,0.008486597565934062,0.11306523694542184,0.7824003631298813,8,0
7274,10418,SLC2A6,ENSG00000160326,0.008486267924308778,0.29280200286681357,0.8375095750561224,5,0
9753,14744,ZNF875,ENSG00000181666,0.008484307986994585,0.1137148235665475,0.7824003631298813,6,0
11066,17677,ZNF805,ENSG00000204524,0.00848403200507164,0.3941154183718292,0.867764923883397,1,0
3424,4668,RGS4,ENSG00000117152,0.008480807500226157,0.11025044045755869,0.7824003631298813,7,0
1817,2415,VSX1,ENSG00000100987,0.00847846269607544,0.39444229989281143,0.867764923883397,1,0
7697,11096,MEAF6,ENSG00000163875,0.008474905043840408,0.01683669705896439,0.7824003631298813,13,0
11326,19469,FADS3,ENSG00000221968,0.008470167716344198,0.25823721984213255,0.819094696089289,3,0
8285,12034,DHRS13,ENSG00000167536,0.008467108011245728,0.6682283266864297,0.9405060615719427,2,0
10883,17150,WDHD1,ENSG00000198554,0.008459661155939102,0.1784857373699198,0.788305616911229,4,0
8636,12590,AVEN,ENSG00000169857,0.008458157380421957,0.2282627955214357,0.8090587080156529,3,0
4120,5689,CD93,ENSG00000125810,0.00845673680305481,0.3951350608171853,0.867764923883397,1,0
7252,10382,PKNOX1,ENSG00000160199,0.008456076495349407,0.22369836158131196,0.8047144837877839,4,0
6834,9728,SRSF12,ENSG00000154548,0.00845281034708023,0.3953468843860056,0.867764923883397,1,0
3701,5070,KBTBD7,ENSG00000120696,0.008451178669929504,0.39548171692851153,0.867764923883397,1,0
4855,6777,TTC9,ENSG00000133985,0.008446667809039354,0.2582370042730221,0.819094696089289,4,0
5765,8062,GNAL,ENSG00000141404,0.008442491292953491,0.3958478310214276,0.867764923883397,1,0
6202,8706,ADAMTS19,ENSG00000145808,0.008440792560577393,0.39588638125273345,0.867764923883397,1,0
245,338,ANGEL1,ENSG00000013523,0.008431818336248398,0.39615629636069605,0.867764923883397,1,0
2435,3316,TMEM176B,ENSG00000106565,0.008427540957927703,0.13864925396294664,0.7865631888135768,10,0
5568,7780,SLC15A4,ENSG00000139370,0.008427024632692338,0.14431103081886562,0.7865631888135768,5,0
8358,12144,TK1,ENSG00000167900,0.008426442742347717,0.5081979628607847,0.8995564804051855,2,0
1848,2456,MRGBP,ENSG00000101189,0.008420348167419434,0.41281123819270615,0.8717306610975994,5,0
9896,15042,RIPPLY3,ENSG00000183145,0.008416816592216492,0.4274293353349228,0.8748420624455928,2,0
4207,5818,EMG1,ENSG00000126749,0.008412317000329494,0.06250112434590387,0.7824003631298813,10,0
8951,13158,TP53RK,ENSG00000172315,0.0084075927734375,0.3971984379766006,0.867764923883397,1,0
5962,8346,CTSK,ENSG00000143387,0.008407150395214558,0.15740797469158097,0.7865631888135768,12,0
10056,15426,RBM43,ENSG00000184898,0.008401327101247651,0.045290915997383836,0.7824003631298813,7,0
11461,20350,ARPC1A,ENSG00000241685,0.008395910961553454,0.022404132451575395,0.7824003631298813,16,0
10548,16513,C9orf163,ENSG00000196366,0.008395671844482422,0.3976428147584481,0.867764923883397,1,0
1748,2328,CDKN3,ENSG00000100526,0.008394609205424786,0.3977007990346505,0.867764923883397,1,0
10894,17174,ZNF534,ENSG00000198633,0.008391588926315308,0.3977877850048127,0.867764923883397,1,0
749,983,THUMPD1,ENSG00000066654,0.00839003585278988,0.10235275726985184,0.7824003631298813,10,0
3464,4725,DARS2,ENSG00000117593,0.008389194495975971,0.3978361154984885,0.867764923883397,1,0
6399,9026,GTF3C5,ENSG00000148308,0.008388262242078781,0.32585428270198624,0.8478170881182063,4,0
5150,7193,LCP1,ENSG00000136167,0.008387438952922821,0.3979134516493186,0.867764923883397,1,0
10886,17161,NUDT16,ENSG00000198585,0.008373420685529709,0.21050247631087637,0.8004779426869606,3,0
4362,6051,INO80,ENSG00000128908,0.008368991315364838,0.15241477282551255,0.7865631888135768,4,0
7837,11307,IL31RA,ENSG00000164509,0.008368108421564102,0.39864859685271237,0.8680014618050393,1,0
3518,4803,SGIP1,ENSG00000118473,0.008364559151232243,0.05892571510997721,0.7824003631298813,8,0
39,53,KDM1A,ENSG00000004487,0.008360368510087332,0.23751677744213928,0.8142792606848472,3,0
10694,16784,FITM2,ENSG00000197296,0.008352929726243019,0.3734085816883066,0.8621184174276236,2,0
4861,6788,IER3IP1,ENSG00000134049,0.008352503646165133,0.08087740883757814,0.7824003631298813,8,0
7425,10670,GMEB1,ENSG00000162419,0.00834578350186348,0.18994007730230555,0.7942814991440438,5,0
7503,10792,B3GALNT2,ENSG00000162885,0.008344253525137901,0.8304471725258153,0.9731300546573204,4,0
4860,6784,ADAMDEC1,ENSG00000134028,0.008340492844581604,0.3997334582079317,0.8682669692550874,1,0
9656,14518,EXOC3,ENSG00000180104,0.008338798582553864,0.09590591381653156,0.7824003631298813,10,0
3527,4818,TCF21,ENSG00000118526,0.008338302373886108,0.3997916258444142,0.8682669692550874,1,0
6899,9818,HEATR3,ENSG00000155393,0.008337495227654776,0.42427648439718213,0.8748420624455928,3,0
2845,3880,ARHGDIB,ENSG00000111348,0.008336146672566732,0.05595159968604157,0.7824003631298813,6,0
7109,10146,RNF207,ENSG00000158286,0.008335486054420471,0.3998885832162097,0.8682669692550874,1,0
2049,2762,MLYCD,ENSG00000103150,0.008325949311256409,0.4003153636001887,0.8682669692550874,1,0
6589,9328,SLC2A13,ENSG00000151229,0.008323252201080322,0.2119706249357579,0.8004779426869606,3,0
1677,2229,CYB5R3,ENSG00000100243,0.0083190757515175,0.05290635650238989,0.7824003631298813,14,0
10000,15286,NDUFV1-DT,ENSG00000184224,0.008316311053931713,0.721397740606981,0.9502277679928398,2,0
1607,2121,CDHR5,ENSG00000099834,0.008301019668579102,0.40140294826874134,0.8682669692550874,1,0
11095,17827,LINC02898,ENSG00000205086,0.008300084620714188,0.4014418233547411,0.8682669692550874,1,0
2597,3538,RNF167,ENSG00000108523,0.008293790476662772,0.10898537661873474,0.7824003631298813,7,0
101,142,ALDH3B1,ENSG00000006534,0.008293524384498596,0.33535147539904675,0.8504566942680244,3,0
1266,1654,PREP,ENSG00000085377,0.008291713893413544,0.09487575776911543,0.7824003631298813,5,0
668,885,TNPO3,ENSG00000064419,0.008290992428859075,0.14616765856116776,0.7865631888135768,6,0
10533,16478,ZNF107,ENSG00000196247,0.008288323879241943,0.401791800817218,0.8682669692550874,1,0
7581,10916,HIPK1,ENSG00000163349,0.008283743262290954,0.17201223138042654,0.7871810418470616,5,0
11755,24371,PIP4K2B,ENSG00000276293,0.008275901277860006,0.5662462764305438,0.9147323666840363,3,0
5953,8337,SF3B4,ENSG00000143368,0.008273424048508917,0.17506154015046516,0.7871810418470616,14,0
5698,7967,ITGAX,ENSG00000140678,0.008271396160125732,0.40243390145570646,0.8684405615798478,1,0
5386,7526,TTLL7,ENSG00000137941,0.00827035028487444,0.09636390704447899,0.7824003631298813,8,0
6811,9687,ANGPT1,ENSG00000154188,0.008266840130090714,0.23669750082983243,0.8142792606848472,2,0
7412,10651,CMPK1,ENSG00000162368,0.008261128328740597,0.07520325961376828,0.7824003631298813,10,0
3179,4342,LMAN2L,ENSG00000114988,0.008259738485018412,0.4099205124007014,0.8706832344441083,3,0
11498,20448,TMEM35B,ENSG00000243749,0.00825875997543335,0.25139965428651234,0.819094696089289,2,0
4390,6092,ATP1B2,ENSG00000129244,0.008257448673248291,0.4030279048745925,0.8685771655368377,1,0
529,701,SIKE1,ENSG00000052723,0.008251334939684187,0.2152387180027745,0.8011297413102019,7,0
6180,8671,SRD5A1,ENSG00000145545,0.008250146359205245,0.3945324160955358,0.867764923883397,5,0
2577,3514,RAD51C,ENSG00000108384,0.008248131722211838,0.23875139662396072,0.8142792606848472,2,0
11294,18831,RPTN,ENSG00000215853,0.008247137069702148,0.40350543543916584,0.8685771655368377,1,0
10963,17281,R3HDM4,ENSG00000198858,0.008246034383773804,0.5639008109566682,0.9132503058054247,5,0
6644,9408,ZNF385D,ENSG00000151789,0.00824258103966713,0.14883994973952167,0.7865631888135768,3,0
5585,7809,BRCA2,ENSG00000139618,0.008242383599281311,0.6247820302086707,0.9267033169873176,4,0
8427,12250,MPLKIP,ENSG00000168303,0.008241791795525286,0.05630265832205784,0.7824003631298813,18,0
10652,16711,ZNF470,ENSG00000197016,0.008240170776844025,0.40379796825136827,0.8686437167666046,1,0
2769,3769,FBXO3,ENSG00000110429,0.008238017559051514,0.08626503030187947,0.7824003631298813,6,0
7790,11230,CMBL,ENSG00000164237,0.0082322983071208,0.21261629289770612,0.8004779426869606,8,0
7145,10214,EDA,ENSG00000158813,0.008232086896896362,0.4041686920231381,0.8686766669583329,1,0
9273,13753,CCDC14,ENSG00000175455,0.00821998668834567,0.09488865721283321,0.7824003631298813,10,0
10874,17138,MAFK,ENSG00000198517,0.008217891057332357,0.21925950388487914,0.8026867008659968,9,0
2628,3578,MLX,ENSG00000108788,0.00821761880069971,0.10225639451488981,0.7824003631298813,8,0
10312,15970,RSBN1L,ENSG00000187257,0.008213603725800147,0.13212001270128879,0.7824003631298813,13,0
11456,20333,FBXW10B,ENSG00000241322,0.008213471621274948,0.4139898208355195,0.8720225106653354,2,0
8784,12854,PYGO1,ENSG00000171016,0.008212029933929443,0.4049302891640987,0.8690543795488642,1,0
11731,24112,AGBL1,ENSG00000273540,0.008211322128772736,0.40500845017780474,0.8690543795488642,1,0
3275,4471,HPCAL1,ENSG00000115756,0.008210134293351854,0.060843567738388914,0.7824003631298813,7,0
2920,3975,RIPOR2,ENSG00000111913,0.008209198713302612,0.5100525366372973,0.8998433752633732,2,0
11074,17749,RANBP17,ENSG00000204764,0.00820702314376831,0.240037774837505,0.814994832553637,2,0
2805,3819,SLC11A2,ENSG00000110911,0.00820692628622055,0.15055006549121758,0.7865631888135768,3,0
9682,14590,SSTR2,ENSG00000180616,0.00820116326212883,0.4053993905211152,0.8692387077077651,1,0
9809,14860,AP1S2,ENSG00000182287,0.008196189999580383,0.1611533015843184,0.7865631888135768,6,0
5267,7353,CCN3,ENSG00000136999,0.008188496343791485,0.24984393733003685,0.819094696089289,2,0
6547,9256,KIAA1328,ENSG00000150477,0.008188304801781973,0.2978202399444889,0.8380941982266449,3,0
1685,2240,TOM1,ENSG00000100284,0.008187724898258844,0.27195781949124964,0.8266773888028246,6,0
7595,10940,LMOD1,ENSG00000163431,0.00818641616829804,0.16816771173429879,0.7871810418470616,7,0
1016,1317,TMEM131,ENSG00000075568,0.008181899785995483,0.28604645905021164,0.8336870597714985,2,0
4687,6526,MRPL35,ENSG00000132313,0.008176659544308981,0.18606122217021137,0.7921189747266153,6,0
2887,3931,GYS2,ENSG00000111713,0.00816807895898819,0.40657356381320686,0.8698540870295595,1,0
10658,16721,ZNF420,ENSG00000197050,0.00816449522972107,0.4067106827751785,0.8698540870295595,1,0
10494,16402,TOGARAM2,ENSG00000189350,0.008163481950759888,0.4067890488550372,0.8698540870295595,1,0
790,1028,HYAL2,ENSG00000068001,0.008161750622093678,0.22336565113583562,0.8044978163812805,4,0
3333,4542,LRRC42,ENSG00000116212,0.00816004474957784,0.40861495014023075,0.8706832344441083,3,0
11598,20946,COA8,ENSG00000256053,0.008158382442262437,0.15107288126330698,0.7865631888135768,9,0
9230,13676,ZDHHC14,ENSG00000175048,0.008147262036800385,0.43839346230446896,0.8784377781713032,2,0
8050,11645,SLC39A13,ENSG00000165915,0.008147001266479492,0.7039371701521309,0.9453677686086922,4,0
2780,3785,SLC35F2,ENSG00000110660,0.008144279941916466,0.5959163691806351,0.9219150368478284,2,0
7326,10507,SH2B2,ENSG00000160999,0.00813266634941101,0.36148256788043953,0.8567440961723051,2,0
6393,9016,WDR31,ENSG00000148225,0.008127634723981222,0.27190416699299425,0.8266773888028246,3,0
11605,20962,ZNF225,ENSG00000256294,0.008127045507232348,0.55145711809041,0.9117290994165567,3,0
4856,6778,MED6,ENSG00000133997,0.008116179278918676,0.1696355693588576,0.7871810418470616,7,0
5052,7057,ACVR1B,ENSG00000135503,0.008111804723739624,0.40833862419842604,0.8706832344441083,1,0
6662,9441,ASTN1,ENSG00000152092,0.008103550411760807,0.40851538089256456,0.8706832344441083,1,0
9480,14163,CHID1,ENSG00000177830,0.008102167811658647,0.2292112763685482,0.8100786754880112,9,0
8212,11907,DIS3L,ENSG00000166938,0.008093539625406265,0.05533514833860623,0.7824003631298813,8,0
5954,8338,ECM1,ENSG00000143369,0.008088938891887665,0.21441785802024793,0.8011297413102019,6,0
2862,3902,TIMELESS,ENSG00000111602,0.008082556227842966,0.49256412607263,0.8968213652515007,3,0
4749,6612,DCAF8,ENSG00000132716,0.008080407977104187,0.4093211821813598,0.8706832344441083,1,0
5433,7589,ENTPD1,ENSG00000138185,0.008079730595151583,0.2510427110671919,0.819094696089289,6,0
2461,3353,OGN,ENSG00000106809,0.008079707622528076,0.40938018035377,0.8706832344441083,1,0
5108,7140,EIF4E2,ENSG00000135930,0.008073540997098793,0.03547596366498861,0.7824003631298813,22,0
8516,12395,CEP120,ENSG00000168944,0.008070364594459534,0.3414414630957868,0.8504566942680244,3,0
7309,10476,UBQLN4,ENSG00000160803,0.008069157600402832,0.7419255722343935,0.9561747776128995,2,0
11144,17997,HBA1,ENSG00000206172,0.008068537472614221,0.03461869692973659,0.7824003631298813,7,0
9321,13841,B3GALT6,ENSG00000176022,0.008064598217606545,0.14396644523117647,0.7865631888135768,5,0
1673,2225,TIMP3,ENSG00000100234,0.008062993911536117,0.0170981032009622,0.7824003631298813,19,0
3392,4618,ZBTB17,ENSG00000116809,0.008062556385993958,0.5106741374030175,0.8998433752633732,2,0
7933,11455,KIF27,ENSG00000165115,0.008060023188591003,0.2872928563280165,0.8343656062254764,2,0
2064,2781,MTHFSD,ENSG00000103248,0.00805419497191906,0.41026575983022495,0.8708193069006033,1,0
4516,6283,LAMA5,ENSG00000130702,0.008050628006458282,0.410423315281937,0.8708945396183962,1,0
5126,7165,PWP1,ENSG00000136045,0.008048040538348934,0.0070772839622830494,0.6740542225367968,22,0
6410,9037,HMCN2,ENSG00000148357,0.008044764399528503,0.4106991238125728,0.871112904494699,1,0
2101,2835,AAGAB,ENSG00000103591,0.008044686168432236,0.3440095223673507,0.8504566942680244,2,0
2402,3274,AIMP2,ENSG00000106305,0.00803891196846962,0.19973235022824487,0.7962129470636256,6,0
1758,2340,KIAA0586,ENSG00000100578,0.008035254975159964,0.09153427467792973,0.7824003631298813,6,0
6243,8781,FAXC,ENSG00000146267,0.008032734195391336,0.13377833233073977,0.7824003631298813,6,0
6404,9031,SLC25A25,ENSG00000148339,0.00803097989410162,0.775301699575708,0.9597954497542979,2,0
8916,13092,MAL,ENSG00000172005,0.008028141222894192,0.18047849103796443,0.788305616911229,3,0
69,94,MPO,ENSG00000005381,0.008022010326385498,0.41162585728742174,0.8717306610975994,1,0
2976,4054,HECA,ENSG00000112406,0.00801645622899135,0.44309823350379596,0.8793777498425542,6,0
10864,17126,TPM2,ENSG00000198467,0.008008283816955307,0.006552885417153449,0.6503325779544725,22,0
10838,17080,OR5B21,ENSG00000198283,0.00800710916519165,0.4122377855323025,0.8717306610975994,1,0
10991,17319,NOS1AP,ENSG00000198929,0.008006560305754343,0.4002733303499315,0.8682669692550874,3,0
3089,4226,ACTR8,ENSG00000113812,0.007996946573257446,0.412593346092475,0.8717306610975994,1,0
