,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
7000,7817,MYG1,ENSG00000139637,0.0012321251444518567,0.36534354317813433,0.688861125788226,120,0
272,300,ANLN,ENSG00000011426,0.0012320133298635483,0.7867084090715226,0.9221895963294092,25,0
10193,11470,MID1IP1,ENSG00000165175,0.0012317605337107574,0.17077652731570858,0.4979271114934414,91,0
428,473,BRD9,ENSG00000028310,0.0012316219336180776,0.5735004272110842,0.8261654733272215,135,0
13350,15485,FAF1,ENSG00000185104,0.0012315123155713082,0.32401109201390377,0.6568030699795888,50,0
11005,12431,CSNK1G1,ENSG00000169118,0.0012310677504336293,0.549653716748625,0.8143672421105931,44,0
10657,12008,ZNF668,ENSG00000167394,0.001230818720964285,0.8210517766102134,0.935501079142819,13,0
15586,20379,PEG10,ENSG00000242265,0.0012292029956976573,0.23012361379810464,0.569121854473976,51,0
13552,15756,MRTFB,ENSG00000186260,0.0012280596602781146,0.567459890847283,0.8240714675591958,51,0
14844,17610,NELFE,ENSG00000204356,0.001227518352014678,0.07506296395896056,0.33743417733483955,175,0
9271,10430,RDH13,ENSG00000160439,0.0012264072817439835,0.35718517098743596,0.6837773142524561,48,0
10102,11363,SUN3,ENSG00000164744,0.0012253522872924805,0.7609645839889794,0.9128240995218848,1,0
1467,1603,OXCT1,ENSG00000083720,0.0012252247561850855,0.948305054498748,0.9825294159631548,31,0
11226,12693,NFRKB,ENSG00000170322,0.0012235612646765905,0.16677616311778176,0.4932019348871223,73,0
1186,1297,TTC38,ENSG00000075234,0.0012235098518431186,0.4338521847597635,0.7425088751996202,20,0
4680,5205,GTDC1,ENSG00000121964,0.0012231632022232544,0.17411899284596266,0.5010615874635417,41,0
14177,16617,TLR7,ENSG00000196664,0.0012224384329535744,0.7985243140328008,0.925809602477273,11,0
7685,8584,ABHD10,ENSG00000144827,0.0012219445779919624,0.48082992462303364,0.7734117447237848,38,0
9942,11188,MAP9,ENSG00000164114,0.0012214336342908241,0.5479684960516328,0.813782629006458,74,0
39,45,SLC7A2,ENSG00000003989,0.001221168801554891,0.14819810514477044,0.4645198708521171,61,0
3923,4357,TFCP2L1,ENSG00000115112,0.0012211150561387723,0.8903446428266789,0.962358290067608,39,0
